Timestamp,Value
0.1861271858215332,2.197265625
1.6388177871704102,2.197265625
3.110957145690918,2.197265625
4.5749664306640625,2.197265625
6.0312416553497314,2.197265625
7.593136310577393,2.109375
9.182056903839111,2.109375
10.650641679763794,2.109375
12.107255697250366,2.109375
13.573409080505371,2.109375
15.042073965072632,2.109375
16.49957776069641,2.197265625
17.932950735092163,2.197265625
19.369805812835693,1.58203125
20.808894395828247,1.494140625
22.231071949005127,1.845703125
23.673542737960815,1.93359375
25.09977078437805,1.669921875
26.50635814666748,1.494140625
28.007936477661133,1.93359375
29.42598867416382,1.93359375
30.868520498275757,1.494140625
32.33998394012451,1.494140625
33.76333236694336,1.494140625
35.18773341178894,1.494140625
36.63115668296814,1.494140625
38.06523633003235,1.494140625
39.49893116950989,1.494140625
40.9302499294281,1.494140625
42.37212133407593,1.494140625
